customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,contract,payment_method,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn
CUST01869,Female,0,No,No,72,Yes,DSL,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,75.95,5929.65,0
CUST01870,Male,0,Yes,No,48,Yes,DSL,Two year,Credit card,No,No internet service,No,Yes,60.19,2854.96,0
CUST01871,Female,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,82.67,2231.52,0
CUST01872,Female,0,Yes,No,5,Yes,DSL,One year,Bank transfer,No,Yes,No,Yes,58.69,283.79,0
CUST01873,Male,0,No,No,51,Yes,No,One year,Electronic check,No,No internet service,Yes,Yes,45.06,2155.48,0
CUST01874,Male,0,No,Yes,36,Yes,DSL,Month-to-month,Bank transfer,No internet service,No internet service,Yes,No,65.42,2328.66,0
CUST01875,Female,0,Yes,No,72,Yes,Fiber optic,Two year,Mailed check,Yes,No internet service,Yes,No,82.36,6096.72,0
CUST01876,Female,0,No,No,72,Yes,Fiber optic,One year,Credit card,No internet service,Yes,No,Yes,74.75,4765.96,0
CUST01877,Female,0,No,No,72,Yes,DSL,Month-to-month,Credit card,Yes,Yes,No,Yes,69.49,5128.33,0
CUST01878,Male,0,No,No,32,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,Yes,No internet service,Yes,96.62,3232.05,0
CUST01879,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,No,80.09,2532.58,1
CUST01880,Female,1,Yes,No,37,No,Fiber optic,Two year,Bank transfer,Yes,No internet service,No,No,63.08,2266.05,0
CUST01881,Female,0,Yes,No,16,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,81.08,1319.52,1
CUST01882,Female,1,Yes,No,28,Yes,Fiber optic,Two year,Mailed check,No,No,Yes,Yes,77.33,2318.86,0
CUST01883,Female,0,Yes,No,24,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,Yes,No,Yes,75.83,1776.11,0
CUST01884,Male,0,Yes,No,60,Yes,Fiber optic,Two year,Electronic check,No,No,Yes,Yes,71.67,4221.3,0
CUST01885,Male,0,Yes,Yes,69,Yes,Fiber optic,Two year,Mailed check,No internet service,Yes,No internet service,Yes,79.6,6202.45,0
CUST01886,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,No internet service,Yes,92.49,4075.69,0
CUST01887,Male,1,Yes,No,14,Yes,DSL,Month-to-month,Mailed check,No internet service,Yes,Yes,No,73.8,939.68,0
CUST01888,Female,0,No,Yes,72,Yes,Fiber optic,Two year,Credit card,No,No internet service,Yes,Yes,79.23,5939.06,0
CUST01889,Female,0,Yes,No,51,No,DSL,Month-to-month,Electronic check,No,No,Yes,No,69.74,3585.68,0
CUST01890,Female,0,No,No,35,Yes,No,Month-to-month,Credit card,No internet service,No,No internet service,No,30.18,986.71,0
CUST01891,Female,0,Yes,Yes,41,Yes,DSL,Two year,Credit card,No,Yes,Yes,Yes,85.99,3182.63,0
CUST01892,Female,0,No,Yes,8,Yes,Fiber optic,Two year,Bank transfer,Yes,No,No,Yes,73.92,589.41,0
CUST01893,Male,1,No,Yes,24,Yes,DSL,One year,Mailed check,No,No,Yes,Yes,66.98,1568.61,0
CUST01894,Male,0,Yes,No,64,Yes,DSL,Two year,Electronic check,No,No,No,No,51.07,2918.43,0
CUST01895,Female,0,No,No,8,Yes,DSL,One year,Credit card,No internet service,No,Yes,Yes,72.92,568.08,0
CUST01896,Male,0,Yes,No,8,No,Fiber optic,Two year,Bank transfer,No,No internet service,No internet service,No,65.24,505.95,0
CUST01897,Male,0,No,Yes,51,Yes,DSL,Month-to-month,Credit card,No internet service,No internet service,No,No,52.0,2587.37,0
CUST01898,Male,0,Yes,Yes,39,Yes,DSL,Two year,Electronic check,No internet service,No internet service,Yes,Yes,68.55,2711.98,0
CUST01899,Male,1,Yes,No,8,Yes,DSL,One year,Mailed check,No,No,Yes,Yes,79.33,543.68,0
CUST01900,Female,0,Yes,Yes,23,Yes,DSL,One year,Mailed check,Yes,Yes,No,Yes,72.81,1510.77,0
CUST01901,Male,0,No,No,35,Yes,No,Two year,Bank transfer,Yes,Yes,No,Yes,32.7,1082.6,0
CUST01902,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,Yes,No internet service,Yes,72.15,2476.96,0
CUST01903,Male,0,No,No,37,Yes,Fiber optic,One year,Electronic check,No,No,No,No,84.18,3568.61,0
CUST01904,Female,0,Yes,No,22,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No internet service,Yes,71.55,1543.15,0
CUST01905,Female,0,Yes,No,33,No,Fiber optic,Month-to-month,Electronic check,No internet service,No,Yes,Yes,77.68,2520.34,0
CUST01906,Female,0,Yes,No,43,Yes,No,Month-to-month,Electronic check,Yes,No,No internet service,No,29.44,1024.08,0
CUST01907,Female,0,No,No,41,Yes,DSL,Two year,Electronic check,No,No,No internet service,No,55.42,2370.64,0
CUST01908,Female,0,No,Yes,22,Yes,No,Month-to-month,Electronic check,No,No internet service,No,Yes,18.98,422.35,0
CUST01909,Female,1,Yes,Yes,46,Yes,Fiber optic,One year,Mailed check,No internet service,Yes,No internet service,Yes,74.74,3437.42,0
CUST01910,Male,0,No,No,13,Yes,Fiber optic,One year,Bank transfer,No,Yes,No,No,74.72,867.2,0
CUST01911,Female,1,Yes,No,17,No,No,Two year,Credit card,No,No,No,Yes,18.0,342.29,0
CUST01912,Male,1,Yes,No,51,Yes,DSL,One year,Mailed check,Yes,No,Yes,Yes,57.09,3163.26,0
CUST01913,Female,0,No,Yes,46,Yes,No,Month-to-month,Electronic check,No internet service,No,Yes,No,40.78,1877.01,0
CUST01914,Male,0,Yes,Yes,24,Yes,No,Month-to-month,Bank transfer,No,No internet service,No,No,30.35,764.41,0
CUST01915,Female,0,Yes,No,17,Yes,DSL,One year,Mailed check,No,Yes,No internet service,Yes,60.42,1010.27,0
CUST01916,Male,0,No,No,19,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No internet service,Yes,79.11,1559.42,1
CUST01917,Female,0,Yes,No,42,Yes,No,Month-to-month,Mailed check,No,No internet service,No,No,27.47,1025.09,1
CUST01918,Female,0,No,No,37,No,DSL,Month-to-month,Credit card,No,No,No internet service,Yes,56.41,1713.23,1
CUST01919,Female,0,No,Yes,16,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,No,No internet service,No,62.19,886.72,0
CUST01920,Male,0,No,No,45,Yes,DSL,Two year,Credit card,No,Yes,No,Yes,69.73,2897.95,0
CUST01921,Female,1,No,No,23,Yes,DSL,Two year,Electronic check,No internet service,No,Yes,No,81.92,1761.6,0
CUST01922,Male,0,No,No,13,No,Fiber optic,One year,Electronic check,No internet service,Yes,No,No,80.12,1053.4,0
CUST01923,Male,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,79.99,1538.99,0
CUST01924,Female,1,No,No,30,Yes,Fiber optic,Two year,Bank transfer,No,No,No internet service,No,70.31,2062.88,0
CUST01925,Female,0,No,Yes,44,Yes,Fiber optic,One year,Mailed check,No internet service,No internet service,No,Yes,79.37,3132.85,0
CUST01926,Female,0,No,No,42,Yes,DSL,Two year,Bank transfer,No,No,No internet service,No,57.8,2163.04,0
CUST01927,Female,1,Yes,No,26,Yes,Fiber optic,Month-to-month,Credit card,No,Yes,No internet service,No,60.76,1552.71,1
CUST01928,Female,0,No,No,32,Yes,DSL,Month-to-month,Mailed check,No,No internet service,No,No,53.23,1604.65,0
CUST01929,Female,0,No,No,24,Yes,DSL,One year,Electronic check,Yes,No,No internet service,Yes,60.06,1413.07,1
CUST01930,Male,0,Yes,No,16,Yes,DSL,Two year,Bank transfer,Yes,No,No,No,67.66,1102.16,0
CUST01931,Female,1,No,Yes,27,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,No,No,78.77,2328.33,0
CUST01932,Female,0,Yes,No,5,No,DSL,Month-to-month,Bank transfer,No internet service,No,No,Yes,59.24,289.85,0
CUST01933,Male,0,Yes,No,69,Yes,DSL,One year,Credit card,No,No internet service,No internet service,No,54.3,4147.35,0
CUST01934,Male,0,No,Yes,32,Yes,Fiber optic,Two year,Mailed check,Yes,Yes,No internet service,Yes,92.49,2984.66,0
CUST01935,Female,0,Yes,No,38,Yes,DSL,Two year,Electronic check,No,No,No,No,71.01,2774.65,0
CUST01936,Female,0,Yes,No,16,Yes,No,Two year,Bank transfer,No,No,No,No,19.59,330.28,0
CUST01937,Female,0,Yes,No,32,Yes,Fiber optic,One year,Electronic check,Yes,Yes,No,Yes,67.87,2237.83,0
CUST01938,Male,1,Yes,No,35,Yes,DSL,Two year,Electronic check,No,No,No internet service,Yes,44.54,1440.24,0
CUST01939,Male,0,No,No,24,Yes,No,Month-to-month,Mailed check,No,No,No internet service,No,29.83,755.88,0
CUST01940,Female,0,No,No,25,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,No internet service,Yes,81.08,1933.38,0
CUST01941,Female,0,No,No,10,Yes,No,One year,Electronic check,No,Yes,No,Yes,26.75,267.8,0
CUST01942,Female,0,Yes,No,72,Yes,Fiber optic,One year,Bank transfer,No internet service,No,No,Yes,74.17,5283.1,0
CUST01943,Male,0,No,Yes,16,Yes,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,70.16,1190.01,0
CUST01944,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,Yes,86.36,1566.16,1
CUST01945,Female,0,No,No,72,Yes,Fiber optic,Two year,Credit card,Yes,No internet service,No,Yes,68.94,4382.77,0
CUST01946,Female,0,Yes,No,39,Yes,Fiber optic,Two year,Electronic check,No,No internet service,No internet service,No,63.35,2782.98,0
CUST01947,Female,0,Yes,No,45,Yes,DSL,Month-to-month,Electronic check,No internet service,No internet service,Yes,No,64.06,2993.53,0
CUST01948,Male,0,No,Yes,9,Yes,DSL,Two year,Credit card,No,No,No internet service,No,55.79,472.72,0
CUST01949,Female,0,No,No,31,Yes,DSL,Month-to-month,Electronic check,No internet service,Yes,No,Yes,69.92,1951.61,0
CUST01950,Female,1,Yes,Yes,9,Yes,No,Month-to-month,Credit card,No,Yes,Yes,No,50.33,474.01,0
CUST01951,Male,0,No,Yes,14,No,Fiber optic,Month-to-month,Bank transfer,No,No internet service,No,Yes,80.91,1029.28,0
CUST01952,Male,1,Yes,No,72,Yes,No,Month-to-month,Mailed check,No,No internet service,No,No,26.28,1960.37,0
CUST01953,Female,1,Yes,Yes,12,Yes,DSL,Month-to-month,Electronic check,No,No,No,No,57.5,727.84,0
CUST01954,Female,0,No,No,43,Yes,Fiber optic,One year,Mailed check,No,No,No,Yes,67.45,2710.42,1
CUST01955,Male,1,No,No,13,Yes,DSL,Two year,Credit card,No,No,No,No,44.86,541.35,0
CUST01956,Female,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,79.85,1134.37,1
CUST01957,Male,0,No,No,72,No,No,Two year,Bank transfer,No,Yes,No internet service,Yes,26.19,1717.44,0
CUST01958,Male,0,No,No,26,Yes,Fiber optic,Two year,Credit card,No,No,No internet service,No,81.75,2117.15,0
CUST01959,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No,No,70.39,637.35,1
CUST01960,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,85.98,3900.11,0
CUST01961,Male,0,No,No,61,Yes,DSL,Month-to-month,Bank transfer,No internet service,No,No,Yes,55.14,3100.06,0
CUST01962,Male,0,No,No,47,Yes,Fiber optic,One year,Bank transfer,No,No,Yes,No,74.6,3642.23,0
CUST01963,Female,0,No,No,25,No,Fiber optic,Month-to-month,Electronic check,No internet service,Yes,No internet service,No,84.84,1931.94,1
CUST01964,Male,0,No,No,25,Yes,DSL,One year,Credit card,No,Yes,Yes,Yes,77.22,2005.32,0
CUST01965,Male,0,Yes,Yes,19,Yes,Fiber optic,One year,Electronic check,No,Yes,Yes,Yes,90.58,1507.5,0
CUST01966,Male,0,Yes,Yes,11,Yes,Fiber optic,One year,Credit card,No internet service,No,Yes,Yes,79.25,949.98,0
CUST01967,Female,0,No,No,35,No,DSL,Month-to-month,Electronic check,No internet service,No,No,Yes,65.32,2157.02,1
CUST01968,Female,0,No,No,24,No,DSL,Month-to-month,Electronic check,No internet service,No,No,Yes,64.16,1573.62,0
CUST01969,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,Yes,54.59,504.82,0
CUST01970,Female,0,Yes,No,27,Yes,Fiber optic,Two year,Electronic check,No,No,No,No,69.94,1682.8,0
CUST01971,Male,0,No,No,16,Yes,Fiber optic,One year,Electronic check,No,No,No internet service,Yes,80.12,1331.22,1
CUST01972,Male,0,Yes,No,34,Yes,Fiber optic,One year,Electronic check,No internet service,No,No,No,63.84,2043.47,0
CUST01973,Male,0,Yes,No,31,No,DSL,One year,Credit card,No,Yes,Yes,No,61.46,1826.33,1
CUST01974,Female,0,No,No,21,No,DSL,Month-to-month,Electronic check,Yes,No,No,No,57.89,1134.34,0
CUST01975,Male,0,No,Yes,28,Yes,DSL,Month-to-month,Bank transfer,No,Yes,No,No,71.17,2178.02,0
CUST01976,Female,0,No,Yes,29,Yes,DSL,Month-to-month,Bank transfer,Yes,Yes,No,No,63.32,1649.17,0
CUST01977,Male,0,No,No,51,Yes,DSL,Month-to-month,Mailed check,No,No,No,Yes,69.34,3572.13,0
CUST01978,Female,0,Yes,Yes,27,No,DSL,Month-to-month,Mailed check,No,No internet service,No,Yes,73.75,1864.49,0
CUST01979,Female,0,No,No,19,Yes,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,Yes,64.6,1296.59,0
CUST01980,Male,0,Yes,No,23,Yes,Fiber optic,Two year,Credit card,No,No,No,Yes,68.93,1811.3,0
CUST01981,Male,0,Yes,Yes,72,Yes,DSL,Month-to-month,Bank transfer,No,Yes,No,Yes,48.75,3284.92,0
CUST01982,Male,0,No,Yes,14,No,Fiber optic,Month-to-month,Credit card,No,Yes,No,Yes,85.29,1181.89,0
CUST01983,Female,0,No,No,24,Yes,DSL,Month-to-month,Bank transfer,No,No internet service,Yes,Yes,61.56,1408.05,0
CUST01984,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Credit card,No internet service,No,Yes,Yes,76.19,1924.86,0
CUST01985,Male,0,Yes,No,24,Yes,No,Month-to-month,Credit card,No,No,No,No,34.18,789.63,0
CUST01986,Male,0,No,Yes,6,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,No internet service,No,No,61.37,384.2,1
CUST01987,Male,1,No,No,11,Yes,DSL,Month-to-month,Credit card,No,No,Yes,Yes,54.36,569.35,0
CUST01988,Female,0,No,No,23,No,Fiber optic,Two year,Electronic check,No,Yes,No,Yes,61.78,1615.7,0
CUST01989,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No,Yes,82.16,1222.43,0
CUST01990,Male,0,Yes,No,34,No,DSL,Month-to-month,Mailed check,Yes,No,No,Yes,67.31,2303.14,0
CUST01991,Male,1,No,Yes,56,Yes,No,Month-to-month,Mailed check,No,No,No,No,22.65,1242.1,0
CUST01992,Female,0,No,No,35,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,No,No,Yes,61.8,2112.66,1
CUST01993,Female,1,No,No,30,No,DSL,One year,Mailed check,No,No,No,Yes,65.67,1970.06,1
CUST01994,Male,0,No,No,38,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No,No,94.04,3516.67,1
CUST01995,Male,0,No,No,32,Yes,Fiber optic,Two year,Credit card,No internet service,No,No,Yes,70.11,2233.05,0
CUST01996,Female,0,Yes,Yes,27,No,Fiber optic,Two year,Mailed check,Yes,Yes,No,Yes,70.38,1916.54,0
CUST01997,Male,0,Yes,Yes,50,Yes,No,One year,Electronic check,No,No,No,Yes,34.93,1925.39,0
CUST01998,Male,0,No,Yes,22,Yes,No,Month-to-month,Bank transfer,No internet service,No,Yes,Yes,23.94,414.19,0
CUST01999,Female,1,No,No,11,Yes,DSL,Month-to-month,Bank transfer,No internet service,No,No,Yes,56.07,684.18,1
CUST02000,Female,0,No,Yes,18,Yes,DSL,Month-to-month,Credit card,No,No internet service,No internet service,No,37.89,790.59,0
CUST02001,Male,1,Yes,No,16,Yes,DSL,Two year,Electronic check,Yes,No,Yes,Yes,64.57,885.82,0
CUST02002,Female,0,Yes,Yes,72,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,Yes,Yes,69.77,4939.8,1
CUST02003,Female,0,No,No,58,Yes,Fiber optic,One year,Credit card,No internet service,Yes,No,No,90.07,5621.04,0
CUST02004,Female,0,No,No,30,Yes,DSL,Month-to-month,Electronic check,No,No,No,Yes,51.19,1603.73,0
CUST02005,Male,0,Yes,No,17,No,No,Month-to-month,Bank transfer,No,Yes,No internet service,Yes,39.24,732.01,0
CUST02006,Female,0,No,Yes,49,Yes,DSL,Month-to-month,Electronic check,No,No,Yes,No,66.16,3261.41,0
CUST02007,Female,0,Yes,No,29,No,No,Month-to-month,Mailed check,Yes,No,No internet service,No,26.0,631.63,0
CUST02008,Female,0,No,Yes,22,Yes,No,One year,Credit card,No internet service,Yes,No,No,37.18,876.3,1
CUST02009,Male,0,Yes,No,30,Yes,DSL,One year,Mailed check,No internet service,No internet service,No,Yes,58.57,1800.12,0
CUST02010,Male,0,Yes,No,23,Yes,DSL,Month-to-month,Electronic check,No,No,No,Yes,53.82,1340.16,0
CUST02011,Female,0,Yes,No,37,Yes,DSL,Month-to-month,Bank transfer,No internet service,No,Yes,Yes,60.5,1953.36,0
CUST02012,Female,0,No,Yes,10,Yes,No,Two year,Electronic check,No internet service,No,Yes,Yes,37.07,331.73,0
CUST02013,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No internet service,Yes,56.79,2061.63,0
CUST02014,Male,0,No,No,23,Yes,No,One year,Mailed check,No internet service,No,Yes,Yes,46.43,1146.18,0
CUST02015,Male,0,Yes,No,50,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,No,89.05,4865.74,0
CUST02016,Female,0,Yes,No,59,Yes,Fiber optic,One year,Bank transfer,No internet service,No internet service,Yes,No,77.3,4237.79,0
CUST02017,Female,0,Yes,No,67,Yes,No,One year,Mailed check,Yes,No,No internet service,Yes,27.13,1729.64,0
CUST02018,Male,0,No,Yes,72,Yes,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,75.25,6398.86,0
CUST02019,Male,1,Yes,No,65,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,70.58,4318.43,0
CUST02020,Female,0,No,No,49,Yes,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,No,70.95,3571.37,0
CUST02021,Female,1,No,No,11,Yes,DSL,Month-to-month,Electronic check,No,No,No internet service,Yes,62.0,646.79,0
CUST02022,Male,0,No,Yes,3,No,DSL,One year,Credit card,No,No,No internet service,No,58.37,177.43,0
CUST02023,Male,0,Yes,No,53,Yes,DSL,Month-to-month,Mailed check,No,No internet service,No,Yes,60.5,2947.92,0
CUST02024,Male,0,No,No,14,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,No,99.87,1288.22,1
CUST02025,Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Bank transfer,Yes,No internet service,Yes,No,73.57,5053.62,0
CUST02026,Female,0,Yes,No,8,Yes,Fiber optic,Two year,Mailed check,No,No internet service,Yes,Yes,78.97,595.01,1
CUST02027,Male,0,No,No,48,Yes,DSL,Month-to-month,Bank transfer,Yes,No internet service,No,No,45.79,2107.17,0
CUST02028,Male,0,No,No,32,Yes,Fiber optic,One year,Credit card,No internet service,No,No,No,76.4,2485.9,0
CUST02029,Male,0,No,No,8,No,No,Month-to-month,Credit card,No,No,No,Yes,24.86,221.22,1
CUST02030,Female,0,Yes,No,32,Yes,Fiber optic,One year,Mailed check,No,No,No,Yes,72.14,2166.89,0
CUST02031,Male,0,No,No,16,Yes,No,Month-to-month,Bank transfer,No,Yes,No,Yes,31.74,462.54,0
CUST02032,Female,0,No,No,26,Yes,DSL,Two year,Mailed check,No,No,Yes,Yes,62.37,1590.27,0
CUST02033,Female,0,Yes,No,26,No,DSL,Month-to-month,Bank transfer,No,No,No internet service,No,78.97,1889.8,0
CUST02034,Male,0,No,No,16,Yes,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No internet service,Yes,80.31,1112.19,0
CUST02035,Male,0,Yes,Yes,21,Yes,DSL,Two year,Electronic check,No,No,No,No,61.37,1359.01,0
CUST02036,Male,0,No,Yes,15,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,70.88,1047.93,0
CUST02037,Male,0,No,No,6,Yes,No,Month-to-month,Electronic check,No internet service,No,No internet service,Yes,32.08,191.04,0
CUST02038,Female,0,No,No,30,Yes,DSL,Month-to-month,Bank transfer,No,No,No internet service,Yes,58.01,1470.72,1
CUST02039,Male,0,No,No,65,Yes,No,One year,Electronic check,No,No internet service,No,No,28.57,1743.89,0
CUST02040,Female,0,Yes,Yes,16,Yes,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,82.22,1158.83,0
CUST02041,Female,0,No,No,72,Yes,Fiber optic,One year,Bank transfer,No,Yes,No internet service,Yes,79.17,5578.07,0
CUST02042,Male,0,No,No,72,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,No,No,No,66.58,4742.96,0
CUST02043,Male,0,Yes,No,20,Yes,Fiber optic,One year,Credit card,No,No,No,Yes,53.38,1056.23,0
CUST02044,Male,0,Yes,Yes,24,Yes,DSL,Two year,Electronic check,Yes,Yes,Yes,No,71.9,1610.53,0
CUST02045,Female,0,No,No,20,Yes,No,Month-to-month,Electronic check,No,No,No internet service,Yes,19.54,359.65,0
CUST02046,Male,1,No,No,11,Yes,No,One year,Electronic check,Yes,No internet service,No,No,18.0,191.36,0
CUST02047,Female,0,No,No,24,Yes,Fiber optic,Month-to-month,Mailed check,Yes,No,No,No,83.62,2016.9,0
CUST02048,Male,0,No,Yes,22,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,87.86,1815.89,1
CUST02049,Male,0,No,Yes,30,Yes,Fiber optic,Two year,Bank transfer,Yes,Yes,No,Yes,65.36,1792.92,0
CUST02050,Male,0,Yes,No,31,Yes,Fiber optic,Two year,Electronic check,Yes,No,No,Yes,73.23,2082.55,0
CUST02051,Female,1,Yes,No,11,Yes,Fiber optic,Two year,Credit card,No,No,No,No,65.46,672.47,0
CUST02052,Female,0,No,No,42,No,Fiber optic,Two year,Mailed check,No,No internet service,No,Yes,74.93,2984.4,0
CUST02053,Female,0,No,Yes,24,Yes,No,Month-to-month,Bank transfer,No internet service,Yes,No internet service,Yes,26.6,576.56,1
CUST02054,Male,1,No,No,12,Yes,Fiber optic,One year,Electronic check,No,No,No,No,67.69,770.7,1
CUST02055,Male,0,No,No,23,No,DSL,Month-to-month,Electronic check,No,No internet service,No,No,66.7,1636.16,1
CUST02056,Female,0,No,Yes,31,Yes,No,Two year,Mailed check,No,Yes,Yes,Yes,47.55,1414.18,0
CUST02057,Male,0,No,No,72,Yes,DSL,One year,Mailed check,No internet service,No internet service,No,No,71.08,4571.6,0
CUST02058,Male,0,No,No,66,Yes,DSL,Month-to-month,Bank transfer,No,No,Yes,No,65.26,3540.08,0
CUST02059,Female,0,Yes,No,19,Yes,No,Two year,Electronic check,No,No,No,Yes,18.0,379.12,0
CUST02060,Female,0,No,No,25,Yes,DSL,One year,Electronic check,No,No,No,No,66.37,1758.39,0
CUST02061,Male,1,No,No,14,Yes,DSL,Two year,Credit card,No,No internet service,No,No,66.42,929.81,0
CUST02062,Male,1,Yes,No,35,Yes,Fiber optic,One year,Electronic check,Yes,No internet service,Yes,No,85.03,3158.75,0
CUST02063,Female,0,No,Yes,20,Yes,No,Two year,Electronic check,No,Yes,No,No,27.05,550.16,0
CUST02064,Male,0,No,No,24,Yes,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,58.43,1366.85,0
CUST02065,Male,0,No,Yes,55,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,84.29,4140.77,0
CUST02066,Male,0,No,No,11,Yes,DSL,One year,Mailed check,No,Yes,Yes,No,67.91,831.87,0
CUST02067,Male,0,Yes,No,66,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,No,No internet service,Yes,69.54,4357.44,0
CUST02068,Male,0,Yes,No,37,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,95.25,3359.43,0
CUST02069,Female,0,Yes,No,64,Yes,DSL,Two year,Bank transfer,No,No,No internet service,No,76.03,4781.36,0
CUST02070,Female,0,Yes,No,46,Yes,No,Two year,Electronic check,No internet service,Yes,No internet service,Yes,39.34,1780.37,0
CUST02071,Female,0,No,Yes,52,Yes,Fiber optic,Two year,Electronic check,No,Yes,No internet service,Yes,74.7,3962.98,0
CUST02072,Male,0,No,No,29,Yes,No,Month-to-month,Credit card,No,Yes,No internet service,Yes,27.22,798.99,1
CUST02073,Female,0,No,Yes,12,Yes,No,Month-to-month,Electronic check,No,Yes,Yes,Yes,46.73,526.9,0
CUST02074,Female,0,Yes,No,18,Yes,No,Two year,Electronic check,No internet service,Yes,Yes,Yes,52.98,936.3,0
CUST02075,Male,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Mailed check,No,No internet service,No,Yes,67.91,1037.0,1
CUST02076,Female,1,Yes,Yes,4,Yes,DSL,Month-to-month,Bank transfer,No,Yes,No,Yes,63.35,236.59,1
CUST02077,Female,0,No,No,55,Yes,No,Month-to-month,Electronic check,Yes,No internet service,No,Yes,25.7,1528.37,0
CUST02078,Female,1,Yes,No,26,Yes,Fiber optic,Two year,Credit card,Yes,Yes,No,No,68.89,1752.78,0
CUST02079,Female,0,No,No,14,Yes,DSL,Month-to-month,Electronic check,No,No,Yes,No,56.13,858.03,1
CUST02080,Female,0,No,No,72,Yes,Fiber optic,Month-to-month,Credit card,No internet service,Yes,Yes,Yes,78.59,4993.89,0
CUST02081,Male,1,No,Yes,72,Yes,DSL,Month-to-month,Electronic check,No internet service,Yes,No,Yes,71.37,5271.34,0
CUST02082,Female,0,Yes,No,9,No,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,Yes,74.18,612.66,0
CUST02083,Female,0,Yes,Yes,24,Yes,No,One year,Mailed check,No,No,No internet service,Yes,34.1,765.68,0
CUST02084,Male,0,No,No,23,Yes,Fiber optic,One year,Credit card,No internet service,No,No,No,58.1,1394.21,0
CUST02085,Female,0,No,Yes,13,Yes,DSL,One year,Mailed check,No internet service,No,Yes,Yes,54.86,687.51,0
CUST02086,Male,0,Yes,No,54,Yes,DSL,Month-to-month,Credit card,No,No,Yes,Yes,70.65,4432.46,0
CUST02087,Male,0,No,No,4,Yes,No,Month-to-month,Bank transfer,No,No,No,No,18.02,73.25,0
CUST02088,Male,1,No,Yes,72,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,Yes,No,No,73.6,4935.12,0
CUST02089,Female,0,Yes,No,29,Yes,Fiber optic,Two year,Electronic check,No,Yes,No,Yes,88.1,2596.76,1
CUST02090,Female,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No,No,67.58,4687.65,0
CUST02091,Male,0,Yes,Yes,28,Yes,No,Month-to-month,Credit card,No,No internet service,No internet service,Yes,21.51,625.31,0
CUST02092,Female,0,Yes,No,23,Yes,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,78.0,1720.92,1
